city_id,countryCode,Lon,Lat
137,USA,-76.52481462404371,39.356799957741345
138,THA,100.55790937884699,13.736618781967923
139,SVK,19.527714886405278,48.67355169439355
140,HUN,18.21827137416481,46.07564721937639
141,ESP,2.105253995516812,41.52579145579078
142,ITA,16.834495125,41.04955159375
143,ITA,16.288591083333333,41.27874033333333
144,ESP,-5.504008118536586,36.1940222097561
145,FRA,7.669125903620772,48.657254888041926
146,CHE,7.5832696,47.541084
147,CHE,7.588425141704718,47.56646252663622
148,IND,74.90776,30.233011
149,USA,-91.06973606504904,30.407078660815696
150,DEU,11.327667299517804,48.851871990727005
151,IND,77.3197,28.341925
152,USA,-93.98753873531714,29.952771725920126
153,ESP,-1.9854023,37.193424
154,GBR,-5.951259681378026,54.58648827746741
155,ITA,12.128610666666667,46.10333019047619
156,ESP,-2.463218,36.9231
157,USA,-116.7340200211111,47.328061803333334
158,IND,77.595907696634,12.950398228802726
159,CHN,117.35679274155996,32.929317928987196
160,ITA,9.581687741935484,45.62641903225806
161,NOR,5.309287230595745,60.385750031914895
162,USA,-73.17481159862778,42.76242955574614
163,DEU,13.403076035333333,52.50973195933334
163,USA,-71.26002213505747,44.28942368390805
164,CHE,7.45958597565445,46.96355107068063
165,IND,76.8623,28.194908
166,IND,76.141106,28.806223
167,IND,77.40057,23.233583
168,NLD,5.6062946,52.43595
169,ITA,8.135126076923077,45.59763503846154
170,ROU,22.131857,47.207740875
171,IND,80.85494,24.584343
172,GBR,-1.8302606990099008,52.47057368316832
173,USA,-86.8453495166761,33.52538946579989
174,USA,-117.9313923290946,36.935635075788404
175,MKD,21.34646419903581,41.03510533195592
176,ESP,-2.890537902694786,43.26807144932631
177,USA,-115.91080412527964,43.97497493512304
178,USA,-116.38329193690389,43.58884486280264
179,ITA,11.382273766666666,44.461491699999996
180,ITA,11.322049982882882,44.493169333933935
181,ITA,11.428464222222223,46.585199277777775
182,HUN,20.681744,48.21138975123018
183,USA,-71.01939955069444,42.55358556631944
184,FRA,5.2355208394736845,43.44145658795963
185,USA,-105.17397497007481,40.097665577306735
186,USA,-116.36249584428224,48.866054284671534
187,CHN,115.79491550199204,33.84798909428951
188,PRT,-8.377613116806723,41.51712143361345
189,ROU,27.93085633962264,45.25260728301887
190,IND,83.8397,21.800499
191,DEU,13.507956685046189,52.364711965935335
192,ROU,25.6188315,45.66848474137931
193,SVK,17.10394490660165,48.19673665753938
194,NLD,4.8029804,51.598297
195,DEU,8.725036126814363,53.215423490450725
196,ITA,10.278417390625,45.55311890625
197,USA,-73.33980219249395,41.235889845641644
198,ITA,17.799876684210528,40.62180721052631
199,CAN,-123.13014173387339,50.9216992910291
200,USA,-80.21212603293414,26.093164955089822
201,BEL,4.354637859158416,50.84813120544555
202,BEL,4.356472694711538,50.85025094951923
203,ROU,26.08157759259259,44.42561990740741
204,HUN,19.089640504255318,47.509463575
205,ARG,-58.39638,-34.612022
206,USA,-77.88404621187584,43.165212672064776
207,IND,77.84983,28.406963
208,IND,73.01055,21.613268
209,AUT,16.63446046111111,47.76966089444444
210,ESP,-3.45291939935567,42.399469588917526
211,USA,-73.03942194321768,44.502275990536276
212,TUR,29.046577575414123,40.19127041935484
213,USA,-84.40131551492537,39.47564260820896
214,USA,-119.63474333314154,40.72345975604143
215,POL,17.991703852517986,53.12776109232614
216,USA,-121.690556375,38.7316190859375
217,IND,80.518166,16.515083
218,IND,78.35853,17.540892
219,IND,72.8204,19.3832
220,IND,72.85594611290323,19.080676096774194
221,IND,72.88344074193549,19.091772612903227
222,IND,73.01662,19.00875
223,CHL,-72.28322935849057,-37.04501868396226
224,ESP,-6.157975456865286,39.781259927461136
225,ESP,-6.2685723,36.506016
226,ESP,-5.664793234185733,36.350067196500675
227,ITA,9.113316421875,39.28858334375
228,CHL,-68.93273911806168,-22.455204220264317
229,ROU,27.32248008695652,44.20317395652174
230,FRA,-0.19486059429404076,49.17548561514802
231,ESP,-4.844834,36.962296
232,BRA,-47.08855499342105,-22.909989467105262
233,ITA,14.680981425,41.59376845
234,TUR,26.979098898562974,40.28391300591716
235,AUS,149.0831618969555,-35.312018105386414
236,ESP,-3.908614682033426,43.31056925069638
237,FRA,2.858927585113835,45.01233526795096
238,USA,-81.36618388061798,40.824296514044946
239,USA,-81.95958215628538,26.498279244620612
240,ROU,22.299133958333332,45.442559875
241,ESP,-1.8953527,36.996784
242,GBR,-3.092313583295813,51.56706693516434
243,ITA,14.35729654,41.0679816
244,USA,-106.32228595348838,42.834045290697674
245,ESP,-0.1246730191930879,40.156354216378666
246,PRT,-7.301944,40.233055
247,ITA,16.491203857142857,38.93013307142857
248,ESP,-4.864030589641434,36.99366574900399
249,ESP,-0.2578918,41.670395
250,ESP,-0.4055613251340996,41.683884432950194
251,ESP,-5.797824579459459,43.431984781081084
252,ESP,-3.912941666239316,43.31837376923077
253,ESP,-3.5261139989847714,39.40862108121827
254,ESP,-4.58775525,41.956693
255,ESP,-4.576844734899328,41.95940611409396
256,ESP,1.8062015,41.52119075
257,ESP,1.7835721692883895,41.51381291385768
258,ESP,-0.3664033401739131,39.56504165507246
259,ESP,-6.428661248780488,39.54416126829268
260,ESP,-8.26994457379135,42.709598165394404
261,ESP,2.70065729009901,39.537429935643566
262,ESP,-2.2412888565384614,42.39563971538462
263,ESP,-3.685595005172414,40.42393198563219
264,ESP,-1.2528974507575756,37.79677348863636
265,ESP,-1.6954312345864662,42.66620827819549
266,ESP,-2.607475725,43.0791505
267,ESP,-2.6427494347985347,43.15263755311355
268,USA,-91.6290380921659,42.08377522695852
269,IND,72.918015,20.362421
270,TWN,120.6354326639676,24.049973570850202
271,FIN,25.72614653666667,62.266576836666665
272,AUS,148.65284772511848,-22.357595881516588
273,AUS,149.33540395522388,-33.33929506716418
274,CHL,-70.704285,-33.495823
275,CHL,-70.73215,-33.43309
276,THA,101.28636,13.588554
277,IND,76.61493719626168,11.612846607476635
278,USA,-88.27366969085631,40.15536196226415
279,IND,76.76288,30.751463
280,IND,78.78208482696346,19.864180653506928
281,FRA,0.05141656737221204,45.64543789857651
282,FRA,-1.150189980784469,46.15306306061807
283,IND,76.27065,28.593884
284,USA,-79.81446636973834,32.90968092889647
285,USA,-80.76758226652103,35.19794635882032
286,USA,-85.23206989536622,35.07174790134529
287,USA,-120.15718064047151,47.880238259332025
288,CHN,104.07,30.63
289,IND,80.21772097435897,13.03449396346154
290,FRA,2.4764447360432063,46.98857159465605
291,GBR,-1.455950671055133,53.23789091967681
292,USA,-104.65141677733334,41.134117135333334
293,THA,98.98866,18.791092
294,THA,99.82665092280071,19.909615669658887
295,USA,-87.81502403844435,41.8659424984354
296,CHL,-73.03613,-36.92333
297,IND,77.731415,13.428828
298,IND,75.79706,13.328028
299,CHL,-72.09116678738556,-36.6056209155646
300,CHN,117.48533892928039,30.658385903225806
301,THA,100.94397775137111,13.219420950182815
302,DEU,8.84727014612676,48.620984975352115
303,TWN,120.95106787626774,24.705121853955376
304,CHN,118.31653174814815,32.300010540740736
305,USA,-84.47135920100168,39.20731316327212
306,IND,75.57891,31.321907
307,ESP,-4.071323102638889,38.750368180555554
308,ITA,11.827937264544024,42.151069075471696
309,USA,-112.95241118663883,38.92527967265136
310,USA,-81.61018054754098,41.46379193401639
311,USA,-90.19624597777778,41.846716594444445
312,ROU,23.68846183018868,46.90966832075472
313,IND,76.979,10.942451
314,PRT,-8.483812726308345,40.202057147100426
315,IND,79.44624,23.817488
316,USA,-104.859300567297,38.90531463626252
317,USA,-82.9299093922559,34.92125432491582
318,USA,-83.48794003148751,38.53845243177705
319,USA,-122.13736703401361,39.11594020748299
320,ITA,9.10482590909091,45.76563409090909
321,CHL,-71.48308008060454,-32.92682446851385
322,ROU,28.55180975862069,44.217015879310345
323,USA,-88.78804433241758,45.13280426098901
324,CHL,-71.29833143196348,-29.95136179086758
325,ESP,-4.773260736407767,37.89620772815534
326,ESP,-4.8189896807393,37.99130686381323
327,CHL,-73.14740956628478,-37.02154112438625
328,USA,-97.49379262585033,27.79862719727891
329,FRA,1.6608832328205128,45.215162675783475
330,FRA,8.760171786848073,41.941028421768706
331,TUR,34.95571889005236,40.53893882897033
332,ITA,16.299170357142856,39.504699107142855
333,FRA,5.036439913180953,47.304923904
334,FRA,-2.7495275,48.51349
335,CHL,-72.05533883271718,-45.57948808502773
336,ITA,9.908506,45.21579832142857
337,FRA,1.9644292097926268,45.99105738018433
338,ITA,17.071157375000002,39.120873958333334
339,HUN,20.153053,46.266613
340,BRA,-46.39400165333333,-23.85516244
341,ESP,-1.7770863862244899,37.25380350510204
342,ITA,7.850400393103448,44.510295965517244
343,POL,19.12391612984496,50.827002941860464
344,DEU,9.979207375,53.558758499999996
345,DEU,9.982428124069479,53.560267394540944
346,USA,-96.96029102077688,32.768135333785004
347,IND,79.44624,23.817488
348,DNK,11.188311925465838,55.774051220496894
349,USA,-90.54740677187297,41.54948754763448
350,USA,-84.27559221652787,39.817802456758486
351,IND,77.17289535011442,28.637722709000762
352,USA,-81.02426439062499,29.1593119765625
353,NLD,4.3229552184193345,52.060745151534945
354,USA,-105.01789786209088,39.73920671591993
355,USA,-93.63169900645161,41.53413711612903
356,USA,-82.99555132617671,42.45116679727498
357,FRA,-0.34065164334615383,46.423909615934065
358,IND,76.06412,22.96826
359,SAU,50.1543,26.304855
360,IND,76.7997,28.2068
361,LUX,6.008655387685021,49.83603234339846
362,MEX,-99.14793093937948,19.373429995704058
363,ROU,23.771386727272727,44.341636696969694
364,FRA,0.72722214,45.189728
365,ESP,-5.9138417,37.284485
366,FRA,6.3724228640165785,47.346412325546346
367,USA,-121.31513325,40.96789825
368,NOR,10.15485526,59.75156924
369,FRA,5.041882786869871,44.820755560765924
370,HRV,17.04228725,45.3472755
371,HRV,16.740935734177214,45.02030208860759
372,IRL,-6.289768513563218,53.34616642605364
373,USA,-110.0931597004831,40.25671171765969
374,USA,-92.37758975611888,47.408196403846155
375,IRL,-6.1766439096256684,53.280382823529415
376,USA,-107.7500984796748,37.1195855210643
377,IND,87.28922,23.540436
378,USA,-78.9223315650195,36.00942727048114
379,TUR,26.585929112576956,41.25826962181179
380,IND,77.51143,23.10844
381,NLD,5.458589576719577,51.45644962301587
382,ESP,-2.810967,36.769722
383,CHL,-70.66621,-33.5471
384,USA,-115.54145932881555,32.88812950088391
385,USA,-106.40032196811042,31.750755281294623
386,IND,76.302765,10.073232
387,NOR,11.5593,60.883644
388,ESP,-3.284824625912409,40.44166518613139
389,USA,-78.82356352186589,42.95431955976676
390,IND,76.28134,9.985653
391,TUR,41.3805597925801,39.93943390472175
392,AND,1.5522776299765808,42.513342974238874
393,ESP,-4.9268017,38.108143
394,USA,-73.78667442469879,44.067503781626506
395,FRA,2.335194207984366,48.620807145170296
396,FIN,28.645798,61.151899
397,FIN,28.665530454545454,61.15268690151515
398,USA,-122.99356271205961,43.948028882113825
399,FRA,1.1813315275782155,49.16304689918888
400,FRA,1.4694818287777778,48.60916536444444
401,USA,-87.47456299798995,38.028182628140705
402,PRT,-7.3975,38.615
403,IND,77.84983,28.406963
404,USA,-147.5346025854993,64.80803837346102
405,IND,77.31235484062343,28.410281650075415
406,USA,-108.0304288878357,36.782211172722484
407,PRT,-7.9531009605831535,37.14548109233261
408,IND,75.46793,29.503664
409,USA,-78.85996404620461,35.079984247524756
410,HUN,18.936113,46.976112
411,ITA,11.697158981481481,44.799609296296296
412,ITA,11.631353979616307,44.833395226618705
413,FRA,-4.477067586595492,48.3930069252669
414,ITA,11.221607557692307,43.78515592307692
415,USA,-111.9013602217742,35.627877404569894
416,BEL,4.190241657590361,51.07879761927711
417,USA,-83.56656557566303,43.09792002340094
418,ITA,15.732126738095237,41.60143961904762
419,ITA,12.052863125657895,44.21560078815789
420,ITA,12.215455239130435,44.11859647826087
421,USA,-105.25649901805416,40.48177991374122
422,USA,-85.05941069871044,41.15805542203986
423,USA,-91.17956698161245,42.64492138048091
424,NOR,10.942727274193548,59.2102429827957
425,FRA,-52.32236080898876,4.893377935518102
426,USA,-119.66314872678844,36.7129703957382
427,USA,-119.94573425491363,36.634227022036924
428,ITA,13.467981817602997,41.6504590576779
429,USA,-111.88523648913043,42.203644956521735
430,CHN,115.82223647413792,32.880833756157635
431,ROU,28.03343909259259,45.43827544444444
432,USA,-111.07195438788871,45.20102155810147
433,IND,72.65433,23.221714
434,IND,72.65433,23.221714
435,IND,77.35808,28.646233
436,IND,73.776245,20.007328
437,FRA,4.43038480970835,43.90037748142229
438,USA,-113.19511813995486,43.35375433408578
439,IND,77.482,28.47272
440,IND,84.98213778538812,24.78009317408676
441,USA,-119.20135079032258,38.070124951612904
442,POL,18.61741806627219,54.36362701065089
443,POL,18.48683889260385,54.515064390070926
444,AUT,16.380761360902255,48.208290210526314
445,CHE,6.096860106151035,46.19643358952497
446,FRA,0.5086460014925374,43.755522452736315
447,USA,-77.30795323129252,39.923205095238096
448,IND,77.36538073757764,28.671283805124222
449,GIB,-5.351589554187192,36.12508726108374
450,USA,-105.41176376223777,44.399158797202794
451,ESP,-2.156109175,43.20760859659091
452,ESP,2.9617177022222223,42.159929346031745
453,FRA,-0.5981745255559787,44.86712439223153
454,ROU,25.994477854166668,43.9276034375
455,AUS,151.2394795941278,-24.097345452504317
456,GBR,-4.247132670283436,55.86397199291408
457,POL,22.319610921348314,54.316753074906366
458,BIH,18.977,43.661
459,ROU,23.25066558490566,44.91786658490566
460,IND,77.213356,28.9748
461,IND,77.731415,13.428828
462,IND,77.55243,11.258244
463,IND,76.06412,22.96826
464,SRB,20.42960639899624,44.81214228481807
465,HRV,15.990376906439854,45.78252642041313
466,ESP,-3.5728205416666667,37.12433002902622
467,USA,-108.317783,38.9018526
468,USA,-85.54499017889908,43.079876912844036
469,GBR,-3.707296459117647,56.01158946372549
470,USA,-110.14409391081081,44.818248989189186
471,USA,-123.2925380390244,42.3649149300813
472,IND,77.47185233995037,28.50292770719603
473,USA,-87.70753446717171,44.486404287878784
474,USA,-86.67880222698413,38.582939688888885
475,USA,-79.83013268307693,36.20929953384615
476,USA,-80.0161082568306,35.184872392759566
477,NOR,9.640376715317286,59.12445956061269
478,NLD,6.593920213224369,53.23214739598811
479,ITA,11.106251583333334,42.722776333333336
480,ISL,-21.797471460869563,64.35384378260869
481,ESP,-3.194170317161716,40.81484680528053
482,FRA,-61.55970936011478,16.251607172166427
483,MEX,-101.21946414118793,20.745373361246347
484,BRA,-46.463274234234234,-23.44768872972973
485,ESP,-6.036161,37.55502
486,USA,-89.22964748293391,30.34362202832244
487,IND,77.026306,28.450129
488,IND,77.04579814661355,28.44487695059761
489,IND,91.75636444656489,26.161402190839695
490,IND,83.3,17.72
491,FRA,-61.55868517083333,16.247880525
492,IND,78.18921700395258,26.20472775889328
493,HUN,17.12828310557342,47.6797513392283
494,ISL,-21.98795430882353,64.05127739705883
495,USA,-77.81800970627063,39.52494460891089
496,BEL,4.123239587135922,50.469524337378644
497,HUN,21.624445,47.513332
498,IND,85.2459,25.69719
499,IND,88.10973,22.06047
500,DEU,9.981766522016592,53.56138554562859
501,USA,-68.5620230859375,44.26411202734375
502,IND,77.74967,28.725645
503,EST,24.702663172413793,59.434087862068964
504,USA,-76.87223158592776,40.25412542590286
505,USA,-72.62042309011164,41.79527542663477
506,FRA,7.3940346086103546,47.786901857220705
507,FRA,9.365516883963751,42.525342948778565
508,FRA,1.479007850094661,43.58591087807649
509,FRA,3.8870013,45.03898
510,FRA,4.9661117,48.64584
511,FRA,6.15761,47.620014
512,FRA,6.310709667442944,45.98400252398696
513,FRA,1.0712348726147043,45.867122697622996
514,FRA,6.133743758554217,44.622805014056226
515,FRA,0.0011371473494708236,43.152159387871855
516,FRA,2.2712523590200444,48.900845553452115
517,USA,-155.06643040880505,19.574191962264152
518,NLD,5.978675210831722,50.89415015731786
519,CHN,117.24781290625,31.848186635416667
520,DEU,11.284883059241706,48.8647832085308
521,FIN,24.90847732178218,60.24672654207921
522,FRA,3.8123154237352606,43.56468650817801
523,DEU,8.877478972408026,50.44138162486065
524,USA,-82.41864112676056,27.811273323943663
525,USA,-155.5655697598463,19.39043871757925
526,IND,75.74494,29.14056
527,CZE,14.428263040331103,50.070459340260655
528,USA,-157.95022211594204,21.33383233816425
529,USA,-95.24825442446043,29.75985117221223
530,DNK,12.552264544682423,55.68217783087149
531,IND,88.32534389811912,22.601013821316613
532,IND,75.0158,29.5364
533,IND,76.99975,29.000267
534,TWN,121.30350169387755,23.256092204081632
535,CHN,116.79728786929716,33.94030472503083
536,CHN,116.87328522144523,32.65259893240093
537,CHL,-73.11739880232558,-36.785925744186045
538,CHN,118.25537039827374,29.90337300493218
539,CHL,-71.22340033933519,-28.467907148199448
540,IND,75.140724,15.351773
541,ESP,-6.80617248707719,37.186675882046835
542,ESP,0.0010966134348775899,42.177913651600754
543,USA,-124.18960579310345,40.745696183908045
544,ROU,22.982995913793104,45.77093272413793
545,HUN,18.87361453488372,47.42399816744186
546,USA,-82.59475516906946,38.528726871559634
547,ISL,-17.345006263157895,66.06640287368421
548,IND,78.41209480120968,17.423576516935483
549,ROU,27.0094671875,44.640892125
550,ROU,27.64455065,47.17485105
551,USA,-116.12373486343613,46.06464252312775
552,ROU,26.07562695,44.48436385
553,PRT,-16.894900097807756,32.71675488757729
554,PRT,-28.63139,38.605
555,AUS,150.82783840743735,-34.49283926637025
556,FRA,-1.737312350854353,48.05883402929211
557,ESP,2.7764431594121763,39.559528499650106
558,FIN,25.624701364089777,62.656534122194515
559,CHL,-70.65116,-33.422302
560,IND,79.21530216256157,20.32649414778325
561,IND,88.36917,22.49929
562,USA,-86.16122984167737,39.79564025759521
563,IND,73.340225,25.77106
564,IND,75.68388046511627,22.565378359570662
565,FRA,1.7301453217694995,46.909433144935974
566,FRA,0.6828701939215687,47.3961670302521
567,DEU,6.892065614181818,49.29306007636364
568,IND,76.82089,17.320057
569,USA,-118.09993722222222,36.92243138888889
570,IRL,-6.983701683394834,53.42955582287823
571,FRA,5.4181202493019835,45.257195081190304
572,TUR,28.959136492036883,41.0562709782062
573,TUR,27.148036934545456,38.43734343818182
574,IND,79.93224,23.168606
575,USA,-95.56739924264706,36.04992516911765
576,USA,-116.36093488138138,42.716791253753755
577,USA,-81.67597496707381,30.33815164896442
578,ESP,-3.7974582147058826,37.783593034313725
579,ESP,-3.606182667641682,37.95433631809872
580,IND,75.77991063464938,26.937017654095463
581,BIH,17.268,44.343
582,IDN,106.81375469860279,-6.209596320459082
583,IND,75.57891,31.321907
584,IND,77.393845,28.56923
585,USA,-101.53984327213648,41.9920361738424
586,ESP,-6.115885061576354,36.674862246305416
587,CZE,14.210243269533299,49.111306864184584
588,CZE,16.542988166078985,49.03589651163611
589,IND,76.337616,29.307814
590,DEU,9.99111843980344,54.09939955036855
591,IND,73.02602229319372,26.276778513089006
592,IND,86.41467,23.707909
593,FRA,5.480795442292994,46.966235505732485
594,DEU,7.0870479,51.3374525
595,FIN,25.726189,62.266518
596,FIN,25.726222444444446,62.266471912698414
597,DEU,7.063315644890511,51.32582712408759
598,IND,72.8746,19.047
599,IND,76.48666822704081,29.70311045535714
600,IND,76.82137311746989,17.32059639759036
601,IND,73.14202,19.25292
602,IND,75.3732,11.875
603,IND,80.3239008908046,26.470311477011492
604,USA,-94.58083303501445,39.091964062319306
605,TWN,120.41046628484848,22.59910344242424
606,TUR,32.63657296283784,41.19006813344595
607,CZE,12.64435561888889,50.271758382222224
608,IND,77.0027,29.6953
609,AUT,14.168393913157894,46.716290363157896
610,TUR,43.10061724956971,40.6029835989673
611,NPL,85.32592634819792,27.725541543066583
612,IND,80.30443585197935,23.650972364888123
613,POL,18.997277487460813,50.25569118652037
614,LTU,23.99660882029795,55.013986840782124
615,USA,-119.10442832455216,46.39213957639621
616,IND,76.94359,8.51491
617,IND,76.302765,10.073232
618,USA,-118.61920177126655,35.39402695085066
619,IND,76.209694,30.736055
620,USA,-97.5569537433155,31.105054393939394
621,USA,-122.19505,47.508045
622,USA,-82.4558957971246,36.56141666453674
623,TUR,27.676730496717724,41.62518934573304
624,LTU,21.160647561403508,55.69872157309941
625,USA,-83.98490080612245,42.542379176870746
626,USA,-83.98528084011461,35.8059013277937
627,TUR,29.774663789559543,40.81281318189233
628,IND,76.32118,9.969447
629,IND,88.35851229614244,22.55816631454006
630,IND,76.6073,8.8787
631,HUN,18.58343626801802,47.673579847972974
632,SVK,21.069943615862574,48.77905247295322
633,POL,16.19201411002445,54.1941294596577
634,IND,75.82126,25.14389
635,HKG,114.18418087176424,22.322005637594586
636,IND,75.78437,11.249077
637,POL,19.97400142629108,50.049518630985915
638,CZE,16.048188589808557,50.3212579679054
639,NOR,7.9907703436111115,58.148591231944444
640,IND,75.140724,15.351773
641,FIN,27.673287814814813,62.88971871111111
642,IND,72.8888,19.0863
643,IND,76.87588,29.966942
644,CHL,-70.58813,-33.516632
645,USA,-117.94517925698324,45.31218048603352
646,ESP,-2.146701257711951,42.35373252400409
647,USA,-89.59777560697674,34.746697290697675
648,FIN,25.655857704545454,60.985847757575755
649,USA,-105.9663999840142,45.05947723268206
650,USA,-93.47507651609196,30.185255752873562
651,USA,-81.98613274570447,27.984596583046965
652,THA,99.66732212952463,18.307714856955954
653,USA,-76.19801842401391,40.0453017088167
654,FRA,-0.7634010622939068,43.80081195519713
655,IRL,-7.243097889935065,53.07109968831169
656,FIN,26.198866838757397,68.22110161538461
657,USA,-105.83128061538461,41.325850205128205
658,CHL,-70.52332,-33.376774
659,USA,-106.62717619865772,31.893440379418344
660,ESP,-14.766933522546418,28.281156519009727
661,USA,-115.16122821776702,36.1409585876253
662,USA,-116.80790968238213,46.759561374689824
663,ITA,13.142978668141593,41.387250696902655
664,GBR,-1.5380847124357175,52.29189042215989
665,USA,-72.49432223700121,43.397478821039904
666,ITA,18.11469885714286,40.35350482142857
667,ITA,9.387492838709678,45.93938293548387
668,GBR,-1.5612978897659475,53.811810247820105
669,GBR,-1.1257823813932981,52.62917112874779
670,PRT,-8.891667,39.92389
671,ESP,-5.706157567690254,42.72293103604807
672,USA,-116.89778954489796,46.40278869591837
673,USA,-84.55663598756219,37.95598367164179
674,CZE,15.152671844573234,50.82802847102213
675,BEL,5.644480720082816,50.61933912008281
